report_year,agency_jurisdiction,population,homicides,rapes,assaults,robberies
1992,"Mesa, AZ",301200.0,9.0,119.0,1631.0,295.0
1992,"Miami-Dade County, FL",1080971.0,162.0,649.0,10650.0,7488.0
1992,"Miami, FL",373791.0,128.0,272.0,6480.0,7065.0
1992,"Milwaukee, WI",643017.0,146.0,523.0,1329.0,4334.0
1992,"Minneapolis, MN",377345.0,60.0,600.0,2464.0,3075.0
1992,"Montgomery County, MD",764539.0,21.0,184.0,1193.0,930.0
1992,"Nashville, TN",514771.0,90.0,498.0,5126.0,2668.0
1992,"Nassau County, NY",1017134.0,18.0,73.0,888.0,1381.0
1992,"New Orleans, LA",505008.0,279.0,287.0,4100.0,5341.0
1992,"New York City, NY",7375097.0,1995.0,2815.0,63529.0,91239.0
1992,"Newark, NJ",277544.0,87.0,313.0,3926.0,5389.0
1992,"Oakland, CA",386086.0,165.0,418.0,4947.0,4610.0
1992,"Oklahoma City, OK",454255.0,61.0,472.0,3989.0,1836.0
1992,"Omaha, NE",341753.0,11.0,166.0,1630.0,400.0
1992,"Orlando, FL",171694.0,13.0,140.0,2271.0,808.0
1992,"Philadelphia, PA",1603638.0,425.0,817.0,6180.0,11681.0
1992,"Phoenix, AZ",999900.0,136.0,476.0,7155.0,3140.0
1992,"Pittsburgh, PA",373842.0,44.0,221.0,1241.0,2989.0
1992,"Portland, OR",458132.0,46.0,490.0,5167.0,2686.0
1992,"Prince George's County, MD",629853.0,126.0,409.0,3420.0,3310.0
1992,"Raleigh, NC",214674.0,19.0,120.0,1145.0,887.0
1992,"Sacramento, CA",383102.0,45.0,237.0,2070.0,2322.0
1992,"Salt Lake City, UT",168304.0,14.0,187.0,646.0,470.0
1992,"San Antonio, TX",972824.0,219.0,616.0,2811.0,3485.0
1992,"San Diego, CA",1151853.0,146.0,485.0,8840.0,5321.0
1992,"San Francisco, CA",750885.0,117.0,395.0,4886.0,8278.0
1992,"San Jose, CA",811342.0,43.0,448.0,3705.0,1231.0
1992,"Seattle, WA",544940.0,60.0,353.0,4337.0,2577.0
1992,"St. Louis, MO",402573.0,231.0,349.0,7731.0,4936.0
1992,"Suffolk County, NY",1198473.0,49.0,75.0,1575.0,1773.0
1992,"Tampa, FL",291920.0,49.0,303.0,6513.0,2999.0
1992,"Tucson, AZ",423836.0,42.0,386.0,2929.0,970.0
1992,"Tulsa, OK",375053.0,33.0,368.0,3263.0,1344.0
1992,"Virginia Beach, VA",405116.0,23.0,153.0,367.0,612.0
1992,"Washington, DC",589000.0,443.0,215.0,8566.0,7456.0
1992,"Wichita, KS",309955.0,29.0,255.0,1130.0,1340.0
1993,"Albuquerque, NM",407286.0,50.0,259.0,4835.0,1552.0
1993,"Arlington, TX",281336.0,7.0,146.0,1396.0,710.0
1993,"Atlanta, GA",402877.0,203.0,492.0,9541.0,6045.0
1993,"Aurora, CO",246610.0,19.0,166.0,3532.0,740.0
1993,"Austin, TX",502018.0,37.0,271.0,1148.0,1555.0
1993,"Baltimore County, MD",712020.0,36.0,281.0,4827.0,2307.0
1993,"Baltimore, MD",732968.0,353.0,668.0,8548.0,12376.0
1993,"Boston, MA",553870.0,98.0,480.0,6184.0,4081.0
1993,"Buffalo, NY",324855.0,76.0,295.0,2772.0,2898.0
1993,"Charlotte, NC",422862.0,122.0,356.0,6020.0,3227.0
1993,"Chicago, IL",2788996.0,862.0,3379.0,39753.0,35189.0
1993,"Cincinnati, OH",366591.0,39.0,449.0,2806.0,2327.0
1993,"Cleveland, OH",505730.0,167.0,834.0,3012.0,4297.0
1993,"Columbus, OH",646933.0,105.0,658.0,2496.0,3887.0
1993,"Dallas, TX",1042619.0,317.0,1000.0,9439.0,7420.0
1993,"Denver, CO",498402.0,74.0,393.0,2922.0,1863.0
1993,"Detroit, MI",1020062.0,579.0,1189.0,12999.0,13591.0
1993,"El Paso, TX",554515.0,47.0,281.0,4220.0,1561.0
1993,"Fairfax County, VA",836460.0,17.0,100.0,343.0,460.0
1993,"Fort Worth, TX",463373.0,133.0,507.0,3589.0,2750.0
1993,"Fresno, CA",379977.0,87.0,216.0,2329.0,2879.0
1993,"Honolulu, HI",875455.0,31.0,286.0,1099.0,1085.0
1993,"Houston, TX",1724327.0,446.0,1109.0,12742.0,10772.0
1993,"Indianapolis, IN",377723.0,68.0,517.0,3657.0,2050.0
1993,"Jacksonville, FL",672310.0,125.0,699.0,6989.0,3604.0
1993,"Kansas City, MO",435428.0,153.0,515.0,6402.0,3891.0
1993,"Las Vegas, NV",717441.0,91.0,435.0,3183.0,3572.0
1993,"Long Beach, CA",443259.0,126.0,200.0,3073.0,3717.0
1993,"Los Angeles County, CA",947137.0,229.0,321.0,10901.0,4603.0
1993,"Los Angeles, CA",3525317.0,1076.0,1773.0,42437.0,38415.0
1993,"Memphis, TN",618981.0,198.0,725.0,3824.0,5366.0
1993,"Mesa, AZ",304695.0,6.0,111.0,1808.0,410.0
1993,"Miami-Dade County, FL",1103461.0,183.0,643.0,12057.0,7878.0
1993,"Miami, FL",372519.0,127.0,204.0,7089.0,7082.0
1993,"Milwaukee, WI",623114.0,157.0,424.0,1411.0,4022.0
1993,"Minneapolis, MN",366642.0,58.0,518.0,2727.0,3178.0
1993,"Montgomery County, MD",775718.0,29.0,205.0,1034.0,842.0
1993,"Nashville, TN",513648.0,87.0,577.0,5791.0,2709.0
1993,"Nassau County, NY",1028280.0,18.0,71.0,899.0,1129.0
1993,"New Orleans, LA",491619.0,395.0,298.0,4152.0,5179.0
1993,"New York City, NY",7347257.0,1946.0,2818.0,62778.0,86001.0
1993,"Newark, NJ",269892.0,96.0,257.0,3977.0,5892.0
1993,"Oakland, CA",377037.0,154.0,353.0,4743.0,4559.0
1993,"Oklahoma City, OK",457448.0,80.0,515.0,4161.0,1724.0
1993,"Omaha, NE",341499.0,32.0,209.0,2906.0,752.0
1993,"Orlando, FL",176748.0,15.0,209.0,2809.0,1107.0
1993,"Philadelphia, PA",1559534.0,439.0,785.0,6821.0,11531.0
1993,"Phoenix, AZ",1039369.0,158.0,444.0,7872.0,3437.0
1993,"Pittsburgh, PA",368473.0,80.0,226.0,1389.0,2784.0
1993,"Portland, OR",454889.0,58.0,479.0,5603.0,2305.0
1993,"Prince George's County, MD",632201.0,133.0,406.0,3491.0,3875.0
1993,"Raleigh, NC",224057.0,27.0,94.0,1114.0,795.0
1993,"Sacramento, CA",386732.0,85.0,167.0,2288.0,2310.0
1993,"Salt Lake City, UT",170380.0,19.0,204.0,681.0,498.0
1993,"San Antonio, TX",985456.0,220.0,553.0,2973.0,2979.0
1993,"San Diego, CA",1160603.0,133.0,396.0,8283.0,4651.0
1993,"San Francisco, CA",736377.0,129.0,361.0,4421.0,8454.0
1993,"San Jose, CA",809528.0,41.0,391.0,3699.0,1186.0
1993,"Seattle, WA",531274.0,67.0,356.0,4344.0,2670.0
1993,"St. Louis, MO",387053.0,267.0,319.0,8189.0,6223.0
1993,"Suffolk County, NY",1211097.0,44.0,65.0,1332.0,1697.0
1993,"Tampa, FL",288877.0,43.0,247.0,6124.0,2965.0
1993,"Tucson, AZ",426344.0,44.0,314.0,3111.0,894.0
1993,"Tulsa, OK",378350.0,54.0,339.0,3385.0,1143.0
1993,"Virginia Beach, VA",423387.0,22.0,181.0,414.0,631.0
1993,"Washington, DC",578000.0,454.0,324.0,9003.0,7107.0
1993,"Wichita, KS",313597.0,48.0,265.0,1103.0,1327.0
1994,"Albuquerque, NM",416917.0,45.0,288.0,4940.0,1434.0
1994,"Arlington, TX",286748.0,18.0,144.0,1627.0,654.0
1994,"Atlanta, GA",411204.0,191.0,422.0,8728.0,5343.0
1994,"Aurora, CO",252833.0,15.0,147.0,2876.0,623.0
1994,"Austin, TX",511676.0,37.0,249.0,1421.0,1542.0
1994,"Baltimore County, MD",717879.0,31.0,281.0,4711.0,2165.0
1994,"Baltimore, MD",739180.0,321.0,637.0,8718.0,11275.0
1994,"Boston, MA",556724.0,85.0,453.0,5881.0,4245.0
1994,"Buffalo, NY",324354.0,90.0,280.0,3251.0,3269.0
1994,"Charlotte, NC",527121.0,87.0,350.0,5952.0,2713.0
1994,"Chicago, IL",2802494.0,938.0,3048.0,40380.0,33925.0
1994,"Cincinnati, OH",366953.0,38.0,382.0,2304.0,2131.0
1994,"Cleveland, OH",506230.0,132.0,749.0,2939.0,3924.0
1994,"Columbus, OH",647860.0,100.0,679.0,2383.0,3599.0
1994,"Dallas, TX",1062677.0,295.0,957.0,8557.0,7077.0
1994,"Denver, CO",511085.0,81.0,366.0,2545.0,1714.0
1994,"Detroit, MI",1022283.0,541.0,1116.0,13042.0,12772.0
1994,"El Paso, TX",565183.0,44.0,233.0,4006.0,1086.0
1994,"Fairfax County, VA",844322.0,19.0,104.0,361.0,428.0
1994,"Fort Worth, TX",472288.0,132.0,413.0,3111.0,2379.0
1994,"Fresno, CA",382655.0,84.0,192.0,3113.0,2810.0
1994,"Honolulu, HI",880687.0,35.0,266.0,1169.0,1058.0
1994,"Houston, TX",1758016.0,375.0,931.0,11699.0,9981.0
1994,"Indianapolis, IN",380302.0,108.0,483.0,3422.0,2454.0
1994,"Jacksonville, FL",685776.0,106.0,648.0,6242.0,3427.0
1994,"Kansas City, MO",439089.0,142.0,490.0,6334.0,3727.0
1994,"Las Vegas, NV",752577.0,105.0,574.0,4934.0,3805.0
1994,"Long Beach, CA",446383.0,80.0,167.0,2652.0,3425.0
1994,"Los Angeles County, CA",953814.0,209.0,263.0,10511.0,4095.0
1994,"Los Angeles, CA",3550381.0,845.0,1554.0,39886.0,30817.0
1994,"Memphis, TN",628375.0,159.0,695.0,4013.0,4988.0
1994,"Mesa, AZ",315456.0,17.0,120.0,1820.0,407.0
1994,"Miami-Dade County, FL",1125748.0,162.0,730.0,11605.0,7021.0
1994,"Miami, FL",379980.0,116.0,221.0,6793.0,5841.0
1994,"Milwaukee, WI",628737.0,139.0,429.0,1977.0,4017.0
1994,"Minneapolis, MN",370834.0,62.0,578.0,2990.0,3444.0
1994,"Montgomery County, MD",781306.0,34.0,193.0,1050.0,869.0
1994,"Nashville, TN",521301.0,73.0,508.0,6142.0,2652.0
1994,"Nassau County, NY",1026696.0,13.0,77.0,866.0,1007.0
1994,"New Orleans, LA",493990.0,424.0,436.0,3639.0,4822.0
1994,"New York City, NY",7336224.0,1561.0,2666.0,59755.0,72540.0
1994,"Newark, NJ",271025.0,96.0,207.0,4331.0,5775.0
1994,"Oakland, CA",379695.0,140.0,323.0,3990.0,3877.0
1994,"Oklahoma City, OK",461271.0,65.0,546.0,4112.0,1748.0
1994,"Omaha, NE",344975.0,33.0,217.0,2762.0,918.0
1994,"Orlando, FL",180288.0,17.0,144.0,2853.0,1095.0
1994,"Philadelphia, PA",1560576.0,404.0,721.0,6807.0,12706.0
1994,"Phoenix, AZ",1076108.0,231.0,438.0,7507.0,3451.0
1994,"Pittsburgh, PA",368594.0,64.0,261.0,1311.0,2469.0
1994,"Portland, OR",463072.0,50.0,400.0,6014.0,2344.0
1994,"Prince George's County, MD",637404.0,115.0,380.0,3385.0,3498.0
1994,"Raleigh, NC",228090.0,30.0,89.0,1226.0,825.0
1994,"Sacramento, CA",389458.0,62.0,174.0,2170.0,2292.0
1994,"Salt Lake City, UT",174827.0,20.0,158.0,640.0,502.0
1994,"San Antonio, TX",999900.0,194.0,565.0,2931.0,2781.0
1994,"San Diego, CA",1168785.0,113.0,403.0,8238.0,3845.0
1994,"San Francisco, CA",741568.0,91.0,292.0,3830.0,6624.0
1994,"San Jose, CA",815235.0,33.0,375.0,4398.0,1109.0
1994,"Seattle, WA",540268.0,69.0,318.0,3615.0,2536.0
1994,"St. Louis, MO",390437.0,248.0,304.0,8067.0,6025.0
1994,"Suffolk County, NY",1209231.0,37.0,40.0,1220.0,1226.0
1994,"Tampa, FL",294663.0,62.0,298.0,6524.0,3378.0
1994,"Tucson, AZ",441402.0,37.0,289.0,3544.0,1012.0
1994,"Tulsa, OK",381640.0,42.0,296.0,3230.0,1071.0
1994,"Virginia Beach, VA",427471.0,33.0,145.0,371.0,609.0
1994,"Washington, DC",570000.0,399.0,249.0,8218.0,6311.0
1994,"Wichita, KS",316629.0,42.0,224.0,1024.0,1060.0
1995,"Albuquerque, NM",419714.0,53.0,296.0,2763.0,1623.0
1995,"Arlington, TX",292324.0,9.0,154.0,1892.0,521.0
1995,"Atlanta, GA",404337.0,184.0,441.0,8859.0,5260.0
1995,"Aurora, CO",256957.0,18.0,138.0,1253.0,549.0
1995,"Austin, TX",523691.0,46.0,308.0,2360.0,1336.0
1995,"Baltimore County, MD",716904.0,38.0,248.0,4909.0,2468.0
1995,"Baltimore, MD",712209.0,322.0,683.0,9134.0,11353.0
1995,"Boston, MA",550715.0,96.0,379.0,5497.0,3597.0
1995,"Buffalo, NY",312395.0,62.0,261.0,3174.0,2836.0
1995,"Charlotte, NC",544146.0,89.0,366.0,5824.0,2949.0
1995,"Chicago, IL",2749811.0,824.0,2896.0,39205.0,30086.0
1995,"Cincinnati, OH",359749.0,50.0,408.0,2027.0,2155.0
1995,"Cleveland, OH",495074.0,129.0,689.0,3108.0,4224.0
1995,"Columbus, OH",638729.0,77.0,636.0,2582.0,3329.0
1995,"Dallas, TX",1042088.0,276.0,852.0,8942.0,5899.0
1995,"Denver, CO",505843.0,81.0,320.0,2543.0,1413.0
1995,"Detroit, MI",997297.0,475.0,1104.0,12356.0,10076.0
1995,"El Paso, TX",590215.0,37.0,242.0,3593.0,1076.0
1995,"Fairfax County, VA",856544.0,15.0,87.0,348.0,447.0
1995,"Fort Worth, TX",460321.0,108.0,332.0,2939.0,1965.0
1995,"Fresno, CA",388495.0,71.0,212.0,3210.0,2166.0
1995,"Honolulu, HI",880266.0,38.0,217.0,1256.0,1371.0
1995,"Houston, TX",1734335.0,316.0,837.0,11885.0,9222.0
1995,"Indianapolis, IN",373973.0,82.0,381.0,3158.0,2086.0
1995,"Jacksonville, FL",679148.0,86.0,625.0,5965.0,2920.0
1995,"Kansas City, MO",445549.0,107.0,470.0,5811.0,3346.0
1995,"Las Vegas, NV",793432.0,118.0,571.0,5122.0,3712.0
1995,"Long Beach, CA",436034.0,80.0,171.0,2624.0,2774.0
1995,"Los Angeles County, CA",970545.0,227.0,286.0,9970.0,3657.0
1995,"Los Angeles, CA",3466211.0,849.0,1590.0,38945.0,29134.0
1995,"Memphis, TN",623902.0,181.0,785.0,4294.0,5779.0
1995,"Mesa, AZ",324654.0,17.0,128.0,1986.0,507.0
1995,"Miami-Dade County, FL",1098208.0,160.0,668.0,11326.0,6406.0
1995,"Miami, FL",378720.0,110.0,198.0,6943.0,5676.0
1995,"Milwaukee, WI",622467.0,138.0,370.0,2579.0,3650.0
1995,"Minneapolis, MN",357709.0,96.0,578.0,2852.0,3550.0
1995,"Montgomery County, MD",794575.0,20.0,215.0,1109.0,1015.0
1995,"Nashville, TN",523681.0,105.0,487.0,6109.0,2675.0
1995,"Nassau County, NY",1025407.0,17.0,70.0,903.0,877.0
1995,"New Orleans, LA",487179.0,363.0,487.0,4677.0,5349.0
1995,"New York City, NY",7319546.0,1177.0,2317.0,51251.0,59278.0
1995,"Newark, NJ",260232.0,102.0,216.0,4573.0,5480.0
1995,"Oakland, CA",368771.0,138.0,325.0,3980.0,3880.0
1995,"Oklahoma City, OK",466232.0,227.0,473.0,3724.0,1603.0
1995,"Omaha, NE",348089.0,27.0,80.0,2670.0,808.0
1995,"Orlando, FL",179649.0,19.0,141.0,2564.0,1048.0
1995,"Philadelphia, PA",1529848.0,432.0,773.0,7043.0,13612.0
1995,"Phoenix, AZ",1085706.0,214.0,411.0,7272.0,3693.0
1995,"Pittsburgh, PA",354780.0,58.0,243.0,1096.0,2077.0
1995,"Portland, OR",458623.0,43.0,426.0,6066.0,2298.0
1995,"Prince George's County, MD",640535.0,127.0,361.0,3626.0,3812.0
1995,"Raleigh, NC",240891.0,18.0,104.0,1269.0,648.0
1995,"Sacramento, CA",375845.0,57.0,158.0,1936.0,2129.0
1995,"Salt Lake City, UT",175765.0,27.0,148.0,636.0,564.0
1995,"San Antonio, TX",999900.0,142.0,658.0,2033.0,2345.0
1995,"San Diego, CA",1157771.0,91.0,346.0,7396.0,3244.0
1995,"San Francisco, CA",738371.0,99.0,304.0,4031.0,6469.0
1995,"San Jose, CA",822845.0,38.0,387.0,5015.0,1209.0
1995,"Seattle, WA",529526.0,41.0,260.0,2390.0,2213.0
1995,"St. Louis, MO",371425.0,204.0,273.0,6839.0,5136.0
1995,"Suffolk County, NY",1212776.0,30.0,33.0,1249.0,957.0
1995,"Tampa, FL",289882.0,47.0,277.0,5785.0,2626.0
1995,"Tucson, AZ",449981.0,65.0,292.0,3878.0,1192.0
1995,"Tulsa, OK",377152.0,30.0,255.0,3127.0,947.0
1995,"Virginia Beach, VA",435959.0,16.0,99.0,374.0,479.0
1995,"Washington, DC",554000.0,361.0,292.0,7228.0,6864.0
1995,"Wichita, KS",311675.0,41.0,203.0,1046.0,895.0
1996,"Albuquerque, NM",426736.0,70.0,375.0,3824.0,1998.0
1996,"Arlington, TX",298632.0,17.0,156.0,1687.0,618.0
1996,"Atlanta, GA",413123.0,196.0,392.0,8306.0,4805.0
1996,"Aurora, CO",262168.0,11.0,193.0,866.0,559.0
1996,"Austin, TX",537484.0,40.0,270.0,2135.0,1376.0
1996,"Baltimore County, MD",721218.0,34.0,274.0,4673.0,2427.0
1996,"Baltimore, MD",716446.0,330.0,641.0,8145.0,10393.0
1996,"Boston, MA",552519.0,59.0,414.0,5211.0,3470.0
1996,"Buffalo, NY",313238.0,56.0,269.0,1576.0,2623.0
1996,"Charlotte, NC",554070.0,71.0,306.0,5944.0,2594.0
1996,"Chicago, IL",2754118.0,789.0,2752.0,37097.0,26860.0
1996,"Cincinnati, OH",360457.0,32.0,315.0,1800.0,1774.0
1996,"Cleveland, OH",496049.0,103.0,643.0,2823.0,4062.0
1996,"Columbus, OH",640297.0,89.0,571.0,2238.0,3318.0
1996,"Dallas, TX",1060585.0,217.0,740.0,9201.0,6122.0
1996,"Denver, CO",516224.0,64.0,358.0,2083.0,1327.0
1996,"Detroit, MI",1002299.0,428.0,1119.0,12188.0,9504.0
1996,"El Paso, TX",602951.0,30.0,245.0,3668.0,1195.0
1996,"Fairfax County, VA",863918.0,14.0,107.0,335.0,487.0
1996,"Fort Worth, TX",470254.0,68.0,319.0,2905.0,1692.0
1996,"Fresno, CA",392049.0,69.0,216.0,3089.0,2087.0
1996,"Honolulu, HI",878044.0,27.0,222.0,1078.0,1421.0
1996,"Houston, TX",1772143.0,261.0,1002.0,12917.0,8276.0
1996,"Indianapolis, IN",376531.0,114.0,424.0,4280.0,2600.0
1996,"Jacksonville, FL",690367.0,85.0,681.0,6207.0,2792.0
1996,"Kansas City, MO",448474.0,104.0,412.0,5488.0,2881.0
1996,"Las Vegas, NV",831303.0,161.0,475.0,4123.0,3650.0
1996,"Long Beach, CA",440023.0,95.0,158.0,2385.0,2431.0
1996,"Los Angeles County, CA",979425.0,165.0,279.0,9106.0,3222.0
1996,"Los Angeles, CA",3498139.0,711.0,1463.0,35477.0,25189.0
1996,"Memphis, TN",631626.0,161.0,789.0,5615.0,5970.0
1996,"Mesa, AZ",340818.0,18.0,110.0,1825.0,506.0
1996,"Miami-Dade County, FL",1116511.0,135.0,788.0,11754.0,6348.0
1996,"Miami, FL",384976.0,124.0,201.0,6526.0,5139.0
1996,"Milwaukee, WI",627139.0,130.0,281.0,2210.0,3353.0
1996,"Minneapolis, MN",361595.0,83.0,516.0,2967.0,3242.0
1996,"Montgomery County, MD",799302.0,12.0,154.0,1016.0,983.0
1996,"Nashville, TN",530059.0,89.0,487.0,6535.0,2910.0
1996,"Nassau County, NY",1028175.0,8.0,71.0,921.0,835.0
1996,"New Orleans, LA",488300.0,351.0,390.0,4580.0,5700.0
1996,"New York City, NY",7339594.0,983.0,2332.0,45673.0,49672.0
1996,"Newark, NJ",261909.0,92.0,179.0,4271.0,4219.0
1996,"Oakland, CA",372145.0,93.0,322.0,4131.0,3622.0
1996,"Oklahoma City, OK",469632.0,67.0,477.0,3286.0,1478.0
1996,"Omaha, NE",350607.0,27.0,207.0,3726.0,782.0
1996,"Orlando, FL",182616.0,13.0,165.0,2744.0,1080.0
1996,"Philadelphia, PA",1528403.0,420.0,644.0,5938.0,13188.0
1996,"Phoenix, AZ",1139793.0,186.0,460.0,6126.0,3757.0
1996,"Pittsburgh, PA",354308.0,47.0,206.0,1032.0,1565.0
1996,"Portland, OR",467906.0,51.0,402.0,5325.0,2057.0
1996,"Prince George's County, MD",644346.0,132.0,296.0,3413.0,3466.0
1996,"Raleigh, NC",245176.0,25.0,90.0,1262.0,732.0
1996,"Sacramento, CA",379283.0,43.0,154.0,1636.0,1874.0
1996,"Salt Lake City, UT",180180.0,20.0,152.0,738.0,591.0
1996,"San Antonio, TX",1021477.0,117.0,637.0,1637.0,2350.0
1996,"San Diego, CA",1168364.0,79.0,368.0,6703.0,2998.0
1996,"San Francisco, CA",745127.0,82.0,298.0,3967.0,5539.0
1996,"San Jose, CA",830374.0,40.0,341.0,4596.0,1098.0
1996,"Seattle, WA",539591.0,37.0,261.0,2282.0,1963.0
1996,"St. Louis, MO",374041.0,166.0,269.0,5682.0,4086.0
1996,"Suffolk County, NY",1218234.0,39.0,38.0,1045.0,946.0
1996,"Tampa, FL",294670.0,43.0,264.0,5711.0,2671.0
1996,"Tucson, AZ",472385.0,46.0,282.0,3583.0,1288.0
1996,"Tulsa, OK",379798.0,31.0,304.0,3225.0,868.0
1996,"Virginia Beach, VA",439851.0,20.0,127.0,473.0,455.0
1996,"Washington, DC",543000.0,397.0,260.0,6310.0,6444.0
1996,"Wichita, KS",312706.0,24.0,227.0,1298.0,823.0
1997,"Albuquerque, NM",431027.0,49.0,270.0,3629.0,1729.0
1997,"Arlington, TX",303487.0,12.0,127.0,1754.0,527.0
1997,"Atlanta, GA",420865.0,150.0,366.0,7563.0,4751.0
1997,"Aurora, CO",266967.0,17.0,223.0,917.0,501.0
1997,"Austin, TX",546223.0,40.0,283.0,1920.0,1284.0
1997,"Baltimore County, MD",724348.0,23.0,254.0,4544.0,2477.0
1997,"Baltimore, MD",719587.0,312.0,480.0,7995.0,8629.0
1997,"Boston, MA",555024.0,43.0,350.0,4765.0,2728.0
1997,"Buffalo, NY",312411.0,46.0,230.0,1542.0,2195.0
1997,"Charlotte, NC",562005.0,59.0,345.0,6045.0,2716.0
1997,"Chicago, IL",2765852.0,757.0,2545.0,36519.0,25289.0
1997,"Cleveland, OH",496624.0,77.0,638.0,2692.0,3837.0
1997,"Columbus, OH",641338.0,84.0,696.0,2103.0,3104.0
1997,"Dallas, TX",1077829.0,209.0,744.0,8336.0,5626.0
1997,"Denver, CO",525793.0,69.0,356.0,1857.0,1253.0
1997,"Detroit, MI",1021412.0,469.0,968.0,12331.0,8208.0
1997,"El Paso, TX",612754.0,24.0,225.0,3534.0,1066.0
1997,"Fairfax County, VA",871555.0,16.0,71.0,375.0,447.0
1997,"Fort Worth, TX",477900.0,74.0,265.0,2572.0,1402.0
1997,"Fresno, CA",396843.0,60.0,192.0,2736.0,1794.0
1997,"Honolulu, HI",880272.0,34.0,257.0,1131.0,1214.0
1997,"Houston, TX",1801370.0,254.0,790.0,11967.0,8146.0
1997,"Indianapolis, IN",378014.0,118.0,383.0,4601.0,2750.0
1997,"Jacksonville, FL",702545.0,75.0,606.0,6387.0,2369.0
1997,"Kansas City, MO",452070.0,100.0,417.0,5341.0,2711.0
1997,"Las Vegas, NV",869696.0,146.0,593.0,4568.0,3745.0
1997,"Long Beach, CA",445404.0,56.0,125.0,2177.0,1849.0
1997,"Los Angeles County, CA",991403.0,146.0,235.0,8325.0,2721.0
1997,"Los Angeles, CA",3541309.0,576.0,1413.0,34043.0,20506.0
1997,"Memphis, TN",637492.0,138.0,938.0,5520.0,5240.0
1997,"Mesa, AZ",350592.0,13.0,126.0,1965.0,450.0
1997,"Miami-Dade County, FL",1136368.0,162.0,843.0,10717.0,5273.0
1997,"Miami, FL",391766.0,98.0,189.0,6214.0,4517.0
1997,"Milwaukee, WI",628507.0,122.0,307.0,2636.0,3553.0
1997,"Minneapolis, MN",363932.0,58.0,536.0,2831.0,3308.0
1997,"Montgomery County, MD",802770.0,22.0,173.0,1097.0,841.0
1997,"Nashville, TN",531908.0,112.0,550.0,6046.0,2583.0
1997,"Nassau County, NY",1025460.0,12.0,62.0,788.0,752.0
1997,"New Orleans, LA",488509.0,267.0,385.0,3780.0,3972.0
1997,"New York City, NY",7320477.0,770.0,2157.0,45218.0,44708.0
1997,"Newark, NJ",264270.0,57.0,170.0,3558.0,3442.0
1997,"Oakland, CA",376696.0,99.0,306.0,4342.0,3482.0
1997,"Oklahoma City, OK",472046.0,59.0,409.0,3200.0,1397.0
1997,"Omaha, NE",351745.0,31.0,176.0,3848.0,818.0
1997,"Orlando, FL",185837.0,14.0,174.0,2790.0,1262.0
1997,"Philadelphia, PA",1524409.0,418.0,650.0,6198.0,11938.0
1997,"Phoenix, AZ",1172538.0,175.0,428.0,6048.0,3725.0
1997,"Pittsburgh, PA",353248.0,50.0,175.0,1010.0,1543.0
1997,"Portland, OR",473696.0,46.0,356.0,5250.0,1948.0
1997,"Prince George's County, MD",647142.0,75.0,300.0,3143.0,2813.0
1997,"Raleigh, NC",248591.0,23.0,102.0,1404.0,727.0
1997,"Sacramento, CA",383921.0,41.0,161.0,1664.0,1851.0
1997,"Salt Lake City, UT",185553.0,21.0,141.0,685.0,620.0
1997,"San Antonio, TX",1038086.0,95.0,618.0,1421.0,2036.0
1997,"San Diego, CA",1182653.0,67.0,384.0,6734.0,2604.0
1997,"San Francisco, CA",754239.0,59.0,233.0,3651.0,4606.0
1997,"San Jose, CA",840529.0,43.0,375.0,4865.0,908.0
1997,"Seattle, WA",547209.0,49.0,218.0,2654.0,2081.0
1997,"St. Louis, MO",377221.0,153.0,225.0,5641.0,3572.0
1997,"Suffolk County, NY",1215017.0,33.0,34.0,1120.0,893.0
1997,"Tampa, FL",299867.0,35.0,265.0,5149.0,2539.0
1997,"Tucson, AZ",485933.0,50.0,291.0,3329.0,1446.0
1997,"Tulsa, OK",381639.0,40.0,278.0,3361.0,917.0
1997,"Virginia Beach, VA",443844.0,19.0,102.0,428.0,515.0
1997,"Washington, DC",529000.0,301.0,218.0,5688.0,4499.0
1997,"Wichita, KS",315690.0,32.0,228.0,1481.0,890.0
1998,"Albuquerque, NM",422417.0,37.0,219.0,3614.0,1693.0
1998,"Arlington, TX",305948.0,13.0,138.0,1202.0,506.0
1998,"Atlanta, GA",414262.0,149.0,385.0,7432.0,4658.0
1998,"Aurora, CO",262465.0,28.0,189.0,802.0,477.0
1998,"Austin, TX",559758.0,32.0,219.0,1678.0,1097.0
1998,"Baltimore County, MD",726462.0,21.0,223.0,3984.0,1876.0
1998,"Baltimore, MD",662253.0,313.0,469.0,7556.0,7687.0
1998,"Boston, MA",559631.0,34.0,356.0,4703.0,2334.0
1998,"Buffalo, NY",308648.0,39.0,197.0,1513.0,1736.0
1998,"Charlotte, NC",593078.0,65.0,333.0,5829.0,2400.0
1998,"Chicago, IL",2750917.0,703.0,2387.0,36110.0,23117.0
1998,"Cleveland, OH",495516.0,81.0,576.0,2460.0,3364.0
1998,"Columbus, OH",661227.0,78.0,668.0,2040.0,2615.0
1998,"Dallas, TX",1087178.0,252.0,724.0,9078.0,5878.0
1998,"Denver, CO",509343.0,51.0,320.0,1481.0,1064.0
1998,"Detroit, MI",999976.0,430.0,858.0,14581.0,8558.0
1998,"El Paso, TX",624510.0,17.0,241.0,3293.0,823.0
1998,"Fairfax County, VA",887432.0,15.0,120.0,368.0,383.0
1998,"Fort Worth, TX",497830.0,64.0,293.0,2615.0,1357.0
